time (s),v("/S0" ?result "tran") (V),v("/Vin" ?result "tran") (V)
16.39E-6,5.000,614.5E-3
16.39E-6,5.000,613.9E-3
16.39E-6,5.000,613.7E-3
16.39E-6,5.000,613.4E-3
16.39E-6,5.000,613.3E-3
16.39E-6,5.000,613.1E-3
16.39E-6,5.000,613.0E-3
16.39E-6,5.000,612.9E-3
16.39E-6,5.000,612.9E-3
16.39E-6,5.000,612.8E-3
16.39E-6,5.000,612.7E-3
16.39E-6,5.000,612.7E-3
16.39E-6,5.000,612.7E-3
16.39E-6,5.000,612.6E-3
16.39E-6,5.000,612.6E-3
16.39E-6,5.000,612.5E-3
16.39E-6,5.000,612.5E-3
16.39E-6,5.000,612.5E-3
16.39E-6,5.000,612.4E-3
16.39E-6,5.000,612.4E-3
16.39E-6,5.000,612.4E-3
16.39E-6,5.000,612.3E-3
16.39E-6,5.000,612.3E-3
16.39E-6,5.000,612.2E-3
16.39E-6,5.000,612.2E-3
16.39E-6,5.000,612.2E-3
16.39E-6,5.000,612.1E-3
16.39E-6,5.000,612.1E-3
16.39E-6,5.000,612.0E-3
16.39E-6,5.000,612.0E-3
16.39E-6,5.000,611.9E-3
16.39E-6,5.000,611.9E-3
16.39E-6,5.000,611.8E-3
16.39E-6,5.000,611.7E-3
16.39E-6,5.000,611.6E-3
16.39E-6,5.000,611.5E-3
16.39E-6,5.000,611.4E-3
16.39E-6,5.000,611.3E-3
16.39E-6,5.000,611.2E-3
16.39E-6,5.000,611.2E-3
16.39E-6,5.000,611.1E-3
16.39E-6,5.000,611.1E-3
16.39E-6,5.000,611.0E-3
16.39E-6,5.000,611.0E-3
16.39E-6,5.000,610.9E-3
16.39E-6,5.000,610.8E-3
16.39E-6,5.000,610.7E-3
16.39E-6,5.000,610.5E-3
16.39E-6,5.000,610.4E-3
16.39E-6,5.000,610.4E-3
16.39E-6,5.000,610.3E-3
16.39E-6,5.000,610.3E-3
16.39E-6,5.000,610.2E-3
16.39E-6,5.000,610.2E-3
16.39E-6,5.000,610.1E-3
16.39E-6,5.000,610.1E-3
16.39E-6,5.000,610.0E-3
16.39E-6,5.000,609.9E-3
16.39E-6,5.000,609.7E-3
16.39E-6,5.000,609.6E-3
16.39E-6,5.000,609.5E-3
16.39E-6,5.000,609.5E-3
16.39E-6,5.000,609.4E-3
16.39E-6,5.000,609.4E-3
16.39E-6,5.000,609.3E-3
16.39E-6,5.000,609.3E-3
16.39E-6,5.000,609.2E-3
16.39E-6,5.000,609.1E-3
16.39E-6,5.000,609.0E-3
16.39E-6,5.000,608.9E-3
16.39E-6,5.000,608.7E-3
16.39E-6,5.000,608.7E-3
16.39E-6,5.000,608.6E-3
16.39E-6,5.000,608.6E-3
16.39E-6,5.000,608.5E-3
16.39E-6,5.000,608.4E-3
16.39E-6,5.000,608.4E-3
16.39E-6,5.000,608.3E-3
16.39E-6,5.000,608.2E-3
16.39E-6,5.000,608.1E-3
16.39E-6,5.000,608.0E-3
16.39E-6,5.000,607.9E-3
16.39E-6,5.000,607.8E-3
16.39E-6,5.000,607.7E-3
16.39E-6,5.000,607.7E-3
16.39E-6,5.000,607.6E-3
16.39E-6,5.000,607.6E-3
16.39E-6,5.000,607.5E-3
16.39E-6,5.000,607.5E-3
16.39E-6,5.000,607.4E-3
16.39E-6,5.000,607.3E-3
16.39E-6,5.000,607.1E-3
16.39E-6,5.000,607.0E-3
16.39E-6,5.000,606.9E-3
16.39E-6,5.000,606.9E-3
16.39E-6,5.000,606.8E-3
16.39E-6,5.000,606.8E-3
16.39E-6,5.000,606.7E-3
16.39E-6,5.000,606.7E-3
16.39E-6,5.000,606.6E-3
16.39E-6,5.000,606.5E-3
16.39E-6,5.000,606.4E-3
16.39E-6,5.000,606.3E-3
16.39E-6,5.000,606.2E-3
16.39E-6,5.000,606.0E-3
16.39E-6,5.000,606.0E-3
16.39E-6,5.000,605.9E-3
16.39E-6,5.000,605.8E-3
16.39E-6,5.000,605.8E-3
16.39E-6,5.000,605.7E-3
16.39E-6,5.000,605.7E-3
16.39E-6,5.000,605.5E-3
16.39E-6,5.000,605.4E-3
16.39E-6,5.000,605.3E-3
16.39E-6,5.000,605.2E-3
16.39E-6,5.000,605.1E-3
16.39E-6,5.000,605.0E-3
16.40E-6,5.000,605.0E-3
16.40E-6,5.000,604.9E-3
16.40E-6,5.000,604.9E-3
16.40E-6,5.000,604.8E-3
16.40E-6,5.000,604.7E-3
16.40E-6,5.000,604.5E-3
16.40E-6,5.000,604.4E-3
16.40E-6,5.000,604.3E-3
16.40E-6,5.000,604.2E-3
16.40E-6,5.000,604.2E-3
16.40E-6,5.000,604.1E-3
16.40E-6,5.000,604.1E-3
16.40E-6,5.000,604.0E-3
16.40E-6,5.000,603.9E-3
16.40E-6,5.000,603.8E-3
16.40E-6,5.000,603.7E-3
16.40E-6,5.000,603.6E-3
16.40E-6,5.000,603.5E-3
16.40E-6,5.000,603.5E-3
16.40E-6,5.000,603.4E-3
16.40E-6,5.000,603.4E-3
16.40E-6,5.000,603.3E-3
16.40E-6,5.000,603.3E-3
16.40E-6,5.000,603.2E-3
16.40E-6,5.000,603.1E-3
16.40E-6,5.000,603.1E-3
16.40E-6,5.000,603.0E-3
16.40E-6,5.000,602.8E-3
16.40E-6,5.000,602.7E-3
16.40E-6,5.000,602.7E-3
16.40E-6,5.000,602.6E-3
16.40E-6,5.000,602.6E-3
16.40E-6,5.000,602.5E-3
16.40E-6,5.000,602.5E-3
16.40E-6,5.000,602.4E-3
16.40E-6,5.000,602.3E-3
16.40E-6,5.000,602.3E-3
16.40E-6,5.000,602.2E-3
16.40E-6,5.000,602.1E-3
16.40E-6,5.000,602.0E-3
16.40E-6,5.000,601.9E-3
16.40E-6,5.000,601.8E-3
16.40E-6,5.000,601.7E-3
16.40E-6,5.000,601.7E-3
16.40E-6,5.000,601.6E-3
16.40E-6,5.000,601.6E-3
16.40E-6,5.000,601.5E-3
16.40E-6,5.000,601.5E-3
16.40E-6,5.000,601.4E-3
16.40E-6,5.000,601.3E-3
16.40E-6,5.000,601.2E-3
16.40E-6,5.000,601.1E-3
16.40E-6,5.000,601.0E-3
16.40E-6,5.000,600.9E-3
16.40E-6,5.000,600.9E-3
16.40E-6,5.001,600.8E-3
16.40E-6,5.001,600.8E-3
16.40E-6,5.001,600.7E-3
16.40E-6,5.002,600.7E-3
16.40E-6,5.001,600.6E-3
16.40E-6,4.999,600.5E-3
16.40E-6,4.994,600.5E-3
16.40E-6,4.983,600.4E-3
16.40E-6,4.961,600.2E-3
16.40E-6,4.927,600.1E-3
16.40E-6,4.879,599.9E-3
16.40E-6,4.813,599.7E-3
16.40E-6,4.754,599.6E-3
16.40E-6,4.681,599.4E-3
16.40E-6,4.584,599.2E-3
16.40E-6,4.477,598.9E-3
16.40E-6,4.347,598.6E-3
16.40E-6,4.193,598.3E-3
16.40E-6,3.999,597.9E-3
16.40E-6,3.750,597.3E-3
16.40E-6,3.412,596.6E-3
16.40E-6,2.923,595.5E-3
16.41E-6,2.146,593.7E-3
16.41E-6,1.292,591.4E-3
16.41E-6,821.1E-3,589.6E-3
16.41E-6,459.6E-3,587.4E-3
16.41E-6,238.0E-3,585.2E-3
16.42E-6,118.8E-3,582.8E-3
16.42E-6,57.43E-3,580.5E-3
16.42E-6,24.92E-3,577.8E-3
16.43E-6,8.836E-3,574.6E-3
16.43E-6,2.166E-3,570.5E-3
16.43E-6,233.1E-6,565.0E-3
16.44E-6,-14.14E-6,557.3E-3
16.46E-6,2.759E-6,545.0E-3
16.48E-6,-231.3E-9,521.6E-3
16.52E-6,1.283E-6,484.1E-3
16.53E-6,186.3E-9,470.5E-3
16.56E-6,545.5E-9,443.2E-3
16.61E-6,126.4E-9,388.7E-3
16.72E-6,301.4E-9,279.6E-3
16.86E-6,3.832E-9,136.8E-3
17.00E-6,206.2E-9,0.000
17.08E-6,90.56E-9,0.000
17.18E-6,74.89E-9,0.000
17.28E-6,73.33E-9,0.000
17.47E-6,58.29E-9,0.000
17.83E-6,51.63E-9,0.000
18.23E-6,39.74E-9,0.000
18.33E-6,42.51E-9,0.000
18.53E-6,36.47E-9,0.000
18.92E-6,36.55E-9,0.000
19.32E-6,30.56E-9,0.000
19.72E-6,31.92E-9,0.000
20.00E-6,27.64E-9,0.000
